_id,co_uf,no_uf,ano,variavel,social_categoria,social_subcategoria,valor
4351,51,Mato Grosso,2014,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,397016.0
4352,51,Mato Grosso,2014,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,372413.0
4353,51,Mato Grosso,2014,Assistência Social,CadÚnico,Quantidade total de famílias cadastradas,511311.0
4354,51,Mato Grosso,2014,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",401265.0
4355,51,Mato Grosso,2014,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,1479062.0
4356,51,Mato Grosso,2014,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",1294829.0
4357,51,Mato Grosso,2015,Assistência Social,CadÚnico,Quantidade de famílias beneficiárias do Programa Bolsa Família/Auxílio Brasil com algum membro em situação de trabalho infantil,1137.0
4358,51,Mato Grosso,2015,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com algum membro em situação de trabalho infantil,2334.0
4359,51,Mato Grosso,2015,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),130860.0
4360,51,Mato Grosso,2015,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,131376.0
4361,51,Mato Grosso,2015,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,93520.0
4362,51,Mato Grosso,2015,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,143352.0
4363,51,Mato Grosso,2015,Assistência Social,CadÚnico,Quantidade de famílias com os cadastros atualizados e com renda per capita mensal até meio salário mínimo,249430.0
4364,51,Mato Grosso,2015,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),220467.0
4365,51,Mato Grosso,2015,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,414621.0
4366,51,Mato Grosso,2015,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,324250.0
4367,51,Mato Grosso,2015,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,432234.0
4368,51,Mato Grosso,2015,Assistência Social,CadÚnico,Quantidade total de famílias cadastradas,499108.0
4369,51,Mato Grosso,2015,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",368248.0
4370,51,Mato Grosso,2015,Assistência Social,CadÚnico,Quantidade total de famílias com os cadastros atualizados,332195.0
4371,51,Mato Grosso,2015,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,1391572.0
4372,51,Mato Grosso,2015,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",1171105.0
4373,51,Mato Grosso,2015,Assistência Social,CadÚnico,Taxa de atualização cadastral - a taxa é obtida pela divisão do Total de Famílias com cadastro atualizado pelo Total de Famílias cadastradas no Cadastro Único.,0.6655773901
4374,51,Mato Grosso,2015,Assistência Social,CadÚnico,Taxa de atualização cadastral até 1/2 Sal. min. - a taxa é obtida pela divisão do Total de Famílias com renda até 1/2 Sal. min. com cadastro atualizado pelo Total de Famílias cadastradas com renda até 1/2 Sal. min. no Cadastro Único.,0.6773424431
4375,51,Mato Grosso,2016,Assistência Social,CadÚnico,Quantidade de famílias beneficiárias do Programa Bolsa Família/Auxílio Brasil com algum membro em situação de trabalho infantil,604.0
4376,51,Mato Grosso,2016,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com algum membro em situação de trabalho infantil,1160.0
4377,51,Mato Grosso,2016,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),149985.0
4378,51,Mato Grosso,2016,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,109365.0
4379,51,Mato Grosso,2016,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,82639.0
4380,51,Mato Grosso,2016,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,130694.0
4381,51,Mato Grosso,2016,Assistência Social,CadÚnico,Quantidade de famílias com os cadastros atualizados e com renda per capita mensal até meio salário mínimo,241553.0
4382,51,Mato Grosso,2016,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),269431.0
4383,51,Mato Grosso,2016,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,351531.0
4384,51,Mato Grosso,2016,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,284715.0
4385,51,Mato Grosso,2016,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,409241.0
4386,51,Mato Grosso,2016,Assistência Social,CadÚnico,Quantidade total de famílias cadastradas,472683.0
4387,51,Mato Grosso,2016,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",322698.0
4388,51,Mato Grosso,2016,Assistência Social,CadÚnico,Quantidade total de famílias com os cadastros atualizados,320885.0
4389,51,Mato Grosso,2016,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,1314918.0
4390,51,Mato Grosso,2016,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",1045487.0
4391,51,Mato Grosso,2016,Assistência Social,CadÚnico,Taxa de atualização cadastral - a taxa é obtida pela divisão do Total de Famílias com cadastro atualizado pelo Total de Famílias cadastradas no Cadastro Único.,0.67885877
4392,51,Mato Grosso,2016,Assistência Social,CadÚnico,Taxa de atualização cadastral até 1/2 Sal. min. - a taxa é obtida pela divisão do Total de Famílias com renda até 1/2 Sal. min. com cadastro atualizado pelo Total de Famílias cadastradas com renda até 1/2 Sal. min. no Cadastro Único.,0.7485419804
4393,51,Mato Grosso,2017,Assistência Social,CadÚnico,Quantidade de famílias beneficiárias do Programa Bolsa Família/Auxílio Brasil com algum membro em situação de trabalho infantil,372.0
4394,51,Mato Grosso,2017,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com algum membro em situação de trabalho infantil,645.0
4395,51,Mato Grosso,2017,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),140801.0
4396,51,Mato Grosso,2017,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,117069.0
4397,51,Mato Grosso,2017,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,79829.0
4398,51,Mato Grosso,2017,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,136609.0
4399,51,Mato Grosso,2017,Assistência Social,CadÚnico,Quantidade de famílias com os cadastros atualizados e com renda per capita mensal até meio salário mínimo,256113.0
4400,51,Mato Grosso,2017,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),232510.0
4401,51,Mato Grosso,2017,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,369705.0
4402,51,Mato Grosso,2017,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,269762.0
4403,51,Mato Grosso,2017,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,400137.0
4404,51,Mato Grosso,2017,Assistência Social,CadÚnico,Quantidade total de famílias cadastradas,474308.0
4405,51,Mato Grosso,2017,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",333507.0
4406,51,Mato Grosso,2017,Assistência Social,CadÚnico,Quantidade total de famílias com os cadastros atualizados,350738.0
4407,51,Mato Grosso,2017,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,1272114.0
4408,51,Mato Grosso,2017,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",1039604.0
4409,51,Mato Grosso,2017,Assistência Social,CadÚnico,Taxa de atualização cadastral - a taxa é obtida pela divisão do Total de Famílias com cadastro atualizado pelo Total de Famílias cadastradas no Cadastro Único.,0.739473085
4410,51,Mato Grosso,2017,Assistência Social,CadÚnico,Taxa de atualização cadastral até 1/2 Sal. min. - a taxa é obtida pela divisão do Total de Famílias com renda até 1/2 Sal. min. com cadastro atualizado pelo Total de Famílias cadastradas com renda até 1/2 Sal. min. no Cadastro Único.,0.7679389038
4411,51,Mato Grosso,2018,Assistência Social,CadÚnico,Quantidade de famílias beneficiárias do Programa Bolsa Família/Auxílio Brasil com algum membro em situação de trabalho infantil,225.0
4412,51,Mato Grosso,2018,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com algum membro em situação de trabalho infantil,372.0
4413,51,Mato Grosso,2018,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),159446.0
4414,51,Mato Grosso,2018,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,115323.0
4415,51,Mato Grosso,2018,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,71729.0
4416,51,Mato Grosso,2018,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,127356.0
4417,51,Mato Grosso,2018,Assistência Social,CadÚnico,Quantidade de famílias com os cadastros atualizados e com renda per capita mensal até meio salário mínimo,272717.0
4418,51,Mato Grosso,2018,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),260098.0
4419,51,Mato Grosso,2018,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,351261.0
4420,51,Mato Grosso,2018,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,235738.0
4421,51,Mato Grosso,2018,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,364815.0
4422,51,Mato Grosso,2018,Assistência Social,CadÚnico,Quantidade total de famílias cadastradas,473854.0
4423,51,Mato Grosso,2018,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",314408.0
4424,51,Mato Grosso,2018,Assistência Social,CadÚnico,Quantidade total de famílias com os cadastros atualizados,404503.0
4425,51,Mato Grosso,2018,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,1211912.0
4426,51,Mato Grosso,2018,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",951814.0
4427,51,Mato Grosso,2018,Assistência Social,CadÚnico,Taxa de atualização cadastral - a taxa é obtida pela divisão do Total de Famílias com cadastro atualizado pelo Total de Famílias cadastradas no Cadastro Único.,0.8536447935
4428,51,Mato Grosso,2018,Assistência Social,CadÚnico,Taxa de atualização cadastral até 1/2 Sal. min. - a taxa é obtida pela divisão do Total de Famílias com renda até 1/2 Sal. min. com cadastro atualizado pelo Total de Famílias cadastradas com renda até 1/2 Sal. min. no Cadastro Único.,0.8673984123
4429,51,Mato Grosso,2019,Assistência Social,CadÚnico,Quantidade de famílias beneficiárias do Programa Bolsa Família/Auxílio Brasil com algum membro em situação de trabalho infantil,81.0
4430,51,Mato Grosso,2019,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com algum membro em situação de trabalho infantil,125.0
4431,51,Mato Grosso,2019,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),186516.0
4432,51,Mato Grosso,2019,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,124022.0
4433,51,Mato Grosso,2019,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,69052.0
4434,51,Mato Grosso,2019,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,133338.0
4435,51,Mato Grosso,2019,Assistência Social,CadÚnico,Quantidade de famílias com os cadastros atualizados e com renda per capita mensal até meio salário mínimo,275480.0
4436,51,Mato Grosso,2019,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),300881.0
4437,51,Mato Grosso,2019,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,366293.0
4438,51,Mato Grosso,2019,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,223382.0
4439,51,Mato Grosso,2019,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,374749.0
4440,51,Mato Grosso,2019,Assistência Social,CadÚnico,Quantidade total de famílias cadastradas,512928.0
4441,51,Mato Grosso,2019,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",326412.0
4442,51,Mato Grosso,2019,Assistência Social,CadÚnico,Quantidade total de famílias com os cadastros atualizados,424708.0
4443,51,Mato Grosso,2019,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,1265305.0
4444,51,Mato Grosso,2019,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",964424.0
4445,51,Mato Grosso,2019,Assistência Social,CadÚnico,Taxa de atualização cadastral - a taxa é obtida pela divisão do Total de Famílias com cadastro atualizado pelo Total de Famílias cadastradas no Cadastro Único.,0.8280070497
